Id,Income,Age,Experience,Marital_Status,House_Ownership,Car_Ownership,Profession,City,State,Current_Job_Years,Current_House_Years,Risk_Flag
238332,7530762,23,4,married,rented,no,Drafter,Thanjavur,Tamil_Nadu,4,10,0
238333,830118,30,6,single,rented,no,Flight_attendant,Guwahati,Assam,6,12,0
238334,8204932,35,3,single,rented,no,Civil_engineer,Sambalpur,Odisha,3,11,1
238335,4174462,57,13,single,rented,no,Surgeon,Ranchi,Jharkhand,5,13,0
238336,3176417,75,17,single,rented,yes,Petroleum_Engineer,Jamalpur[36],Bihar,8,12,0
238337,2688392,39,11,single,rented,no,Psychologist,Noida,Uttar_Pradesh,11,11,0
238338,8616735,29,2,single,rented,no,Web_designer,Agartala,Tripura,2,11,1
238339,9190491,64,12,single,rented,no,Computer_operator,Srinagar,Jammu_and_Kashmir,12,14,1
238340,9420821,74,12,single,rented,no,Surveyor,Bhubaneswar,Odisha,8,12,1
238341,6496521,26,8,single,rented,no,Biomedical_Engineer,Shimla,Himachal_Pradesh,8,14,0
238342,7418781,31,6,single,rented,no,Surveyor,Parbhani,Maharashtra,6,14,0
238343,4910014,73,3,single,rented,yes,Firefighter,Secunderabad,Telangana,3,12,0
238344,5691386,69,0,single,rented,no,Mechanical_engineer,Nandyal,Andhra_Pradesh,0,14,0
238345,7836512,42,0,single,norent_noown,no,Official,Nashik,Maharashtra,0,11,0
238346,5813541,79,18,married,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,7,12,0
238347,6842996,27,9,single,rented,no,Air_traffic_controller,Tadipatri,Andhra_Pradesh,9,14,0
238348,1745015,78,2,single,rented,no,Firefighter,Jorhat,Assam,2,10,0
238349,7641119,77,9,single,rented,no,Scientist,Karnal,Haryana,6,10,0
238350,1721918,31,17,married,rented,yes,Flight_attendant,Jorhat,Assam,14,12,0
238351,2315402,44,12,single,rented,no,Psychologist,Anantapuram[24],Andhra_Pradesh,3,12,0
238352,7437779,47,17,single,rented,no,Technician,Jammu[16],Jammu_and_Kashmir,12,10,0
238353,9862373,28,16,single,rented,yes,Computer_hardware_engineer,Adoni,Andhra_Pradesh,8,12,1
238354,3877299,21,4,single,norent_noown,no,Drafter,Rajahmundry[19][20],Andhra_Pradesh,4,13,1
238355,2337492,47,16,single,rented,no,Physician,Indore,Madhya_Pradesh,13,12,0
238356,890984,62,15,single,rented,no,Police_officer,Jammu[16],Jammu_and_Kashmir,12,13,0
238357,1686206,31,9,single,rented,no,Software_Developer,Jaipur,Rajasthan,3,13,1
238358,1633523,32,16,single,rented,no,Technician,Pudukkottai,Tamil_Nadu,5,11,0
238359,3518207,78,5,single,rented,yes,Scientist,Rajpur_Sonarpur,West_Bengal,5,12,0
238360,7240465,46,10,married,rented,no,Economist,Bharatpur,Rajasthan,9,12,0
238361,1736516,55,20,single,rented,no,Architect,Vadodara,Gujarat,3,10,0
238362,1403939,74,2,single,rented,no,Police_officer,Malegaon,Maharashtra,2,14,0
238363,6728886,71,18,married,rented,no,Official,Gandhinagar,Gujarat,5,14,0
238364,4312636,70,18,single,rented,no,Official,Kadapa[23],Andhra_Pradesh,6,14,1
238365,9531289,44,8,single,rented,no,Civil_engineer,Kochi,Kerala,8,12,0
238366,2904286,30,13,single,norent_noown,no,Magistrate,Gudivada,Andhra_Pradesh,6,11,0
238367,9685961,36,6,single,rented,no,Engineer,Shimla,Himachal_Pradesh,6,13,0
238368,8398793,48,8,single,rented,no,Analyst,Bally,West_Bengal,8,12,0
238369,2486322,39,3,single,rented,no,Chartered_Accountant,Ambarnath,Maharashtra,3,12,0
238370,9122917,34,17,single,rented,yes,Lawyer,Srikakulam,Andhra_Pradesh,6,10,0
238371,2784604,69,14,single,rented,no,Graphic_Designer,Bihar_Sharif,Bihar,8,14,0
238372,9281391,38,4,single,norent_noown,no,Analyst,Karawal_Nagar,Delhi,4,14,1
238373,4342961,21,3,single,rented,no,Engineer,Kishanganj[35],Bihar,3,12,0
238374,1011959,67,4,single,rented,yes,Chef,Bidhannagar,West_Bengal,4,12,0
238375,5427592,34,8,single,rented,yes,Physician,Kolhapur,Maharashtra,8,14,0
238376,1437092,72,9,single,rented,no,Civil_servant,Kulti,West_Bengal,9,13,0
238377,2607525,74,0,married,rented,no,Librarian,Chittoor[28],Andhra_Pradesh,0,12,0
238378,5267616,74,16,single,rented,yes,Chartered_Accountant,Jaipur,Rajasthan,4,14,0
238379,2077526,72,10,single,rented,yes,Technology_specialist,Alwar,Rajasthan,7,14,0
238380,6854822,55,11,single,owned,no,Web_designer,Sikar,Rajasthan,8,14,0
238381,3404515,72,7,single,rented,no,Firefighter,Saharsa[29],Bihar,6,12,0
238382,9480160,26,15,married,rented,no,Design_Engineer,Malda,West_Bengal,13,11,0
238383,9805510,74,11,single,rented,no,Biomedical_Engineer,Thrissur,Kerala,4,14,0
238384,9107365,76,15,single,rented,yes,Web_designer,Yamunanagar,Haryana,8,14,1
238385,3986290,70,20,single,rented,no,Politician,Tiruvottiyur,Tamil_Nadu,13,11,1
238386,1422284,56,18,single,rented,no,Drafter,Sultan_Pur_Majra,Delhi,7,13,0
238387,5449096,40,16,single,owned,no,Official,Adoni,Andhra_Pradesh,8,11,0
238388,9697030,60,7,single,norent_noown,no,Design_Engineer,Berhampur,Odisha,4,13,0
238389,2855799,54,9,single,rented,no,Chartered_Accountant,Mehsana,Gujarat,7,10,0
238390,1345845,45,12,single,rented,no,Chartered_Accountant,Ongole,Andhra_Pradesh,5,12,0
238391,6380861,61,20,married,rented,no,Physician,Patna,Bihar,13,11,0
238392,8179998,49,13,single,rented,no,Biomedical_Engineer,Howrah,West_Bengal,4,12,0
238393,152912,27,5,single,rented,no,Designer,Thane,Maharashtra,5,11,0
238394,6911413,60,6,single,rented,yes,Financial_Analyst,Noida,Uttar_Pradesh,6,13,0
238395,2062298,56,13,married,rented,yes,Aviator,Vadodara,Gujarat,11,12,0
238396,6943544,79,7,single,rented,yes,Secretary,Hosur,Tamil_Nadu,7,11,1
238397,3483947,61,15,single,rented,yes,Comedian,Medininagar,Jharkhand,13,10,0
238398,7307728,52,8,single,rented,yes,Statistician,Patna,Bihar,8,12,0
238399,817317,46,13,single,rented,no,Web_designer,Unnao,Uttar_Pradesh,10,14,0
238400,1410745,27,15,single,rented,yes,Surgeon,Udupi,Karnataka,10,11,1
238401,9580932,30,12,single,rented,yes,Mechanical_engineer,Moradabad,Uttar_Pradesh,12,14,0
238402,9388187,54,16,single,rented,no,Technology_specialist,Panvel,Maharashtra,4,10,1
238403,3340659,46,17,single,rented,no,Drafter,Thrissur,Kerala,8,14,0
238404,5095817,59,13,single,rented,no,Analyst,Amaravati,Andhra_Pradesh,13,11,1
238405,635512,52,14,single,rented,no,Dentist,"Khora,_Ghaziabad",Uttar_Pradesh,8,10,0
238406,9460767,59,14,single,rented,no,Librarian,Chandigarh_city,Chandigarh,10,14,0
238407,5577397,56,8,single,owned,no,Microbiologist,Naihati,West_Bengal,8,11,1
238408,1079814,32,2,single,rented,no,Chartered_Accountant,Saharsa[29],Bihar,2,13,1
238409,779208,31,12,single,rented,yes,Dentist,Kolhapur,Maharashtra,12,10,1
238410,2753923,75,14,single,rented,no,Geologist,Etawah,Uttar_Pradesh,10,10,1
238411,4873230,75,17,single,norent_noown,no,Chef,Kishanganj[35],Bihar,9,10,0
238412,9624012,38,5,single,rented,no,Civil_engineer,Gwalior,Madhya_Pradesh,5,11,0
238413,3602232,28,19,single,rented,yes,Hotel_Manager,Fatehpur,Uttar_Pradesh,3,12,0
238414,2100154,62,3,married,rented,no,Secretary,Udaipur,Rajasthan,3,11,0
238415,9924091,26,11,single,rented,no,Software_Developer,Satna,Madhya_Pradesh,11,14,0
238416,5343930,62,3,single,rented,no,Designer,Aizawl,Mizoram,3,11,0
238417,8924521,49,10,single,rented,yes,Petroleum_Engineer,Bardhaman,West_Bengal,6,10,0
238418,4053408,68,15,single,rented,no,Biomedical_Engineer,Ratlam,Madhya_Pradesh,4,10,0
238419,8879772,60,7,single,rented,yes,Police_officer,"Khora,_Ghaziabad",Uttar_Pradesh,7,13,0
238420,7760529,63,12,single,rented,yes,Design_Engineer,Farrukhabad,Uttar_Pradesh,9,13,0
238421,7889319,58,17,single,rented,yes,Surveyor,Phagwara,Punjab,14,12,0
238422,8785983,48,9,single,rented,no,Software_Developer,Guntakal,Andhra_Pradesh,8,12,0
238423,5408336,38,1,single,rented,yes,Technical_writer,Bijapur,Karnataka,1,14,1
238424,7137505,74,15,single,rented,no,Drafter,Cuttack,Odisha,13,14,0
238425,757569,48,7,single,rented,yes,Magistrate,Etawah,Uttar_Pradesh,4,13,0
238426,6177140,41,12,single,rented,no,Web_designer,Raipur,Chhattisgarh,9,12,0
238427,4884277,30,0,single,rented,yes,Computer_hardware_engineer,Darbhanga,Bihar,0,14,0
238428,9180187,26,5,single,rented,no,Lawyer,Kakinada,Andhra_Pradesh,5,11,0
238429,3017536,40,6,single,rented,no,Army_officer,Udupi,Karnataka,5,12,0
238430,5674077,72,17,single,rented,yes,Industrial_Engineer,Narasaraopet,Andhra_Pradesh,3,11,0
238431,9900632,43,5,single,rented,no,Drafter,Burhanpur,Madhya_Pradesh,3,10,0
238432,6720152,64,7,single,rented,no,Chemical_engineer,Mango,Jharkhand,3,12,0
238433,9194219,26,20,single,rented,no,Lawyer,Bhalswa_Jahangir_Pur,Delhi,11,13,0
238434,4441571,37,10,single,rented,yes,Designer,Tadipatri,Andhra_Pradesh,10,11,0
238435,9079267,63,4,single,rented,no,Technical_writer,Gandhinagar,Gujarat,3,11,0
238436,7587341,57,6,single,rented,no,Consultant,Tirunelveli,Tamil_Nadu,4,11,0
238437,2938330,54,0,single,rented,no,Artist,Korba,Chhattisgarh,0,13,0
238438,6453620,64,7,single,rented,no,Aviator,Haldia,West_Bengal,6,14,0
238439,4169474,34,19,single,rented,no,Statistician,Jaunpur,Uttar_Pradesh,11,12,0
238440,6688232,57,0,married,rented,no,Chemical_engineer,Mahbubnagar,Telangana,0,12,0
238441,3924057,48,16,married,rented,yes,Financial_Analyst,Asansol,West_Bengal,4,14,1
238442,1925059,36,7,single,owned,yes,Graphic_Designer,Berhampore,West_Bengal,7,12,0
238443,1405716,51,0,single,rented,yes,Civil_servant,Sambalpur,Odisha,0,13,0
238444,6228590,28,16,single,rented,no,Chartered_Accountant,Bhiwani,Haryana,3,13,0
238445,7370674,21,16,married,rented,yes,Microbiologist,Jaunpur,Uttar_Pradesh,14,13,0
238446,3636211,48,12,single,rented,no,Technical_writer,Muzaffarnagar,Uttar_Pradesh,6,10,0
238447,2828706,60,10,single,rented,no,Web_designer,Bharatpur,Rajasthan,5,12,0
238448,1623774,38,0,single,rented,yes,Biomedical_Engineer,Kulti,West_Bengal,0,12,0
238449,51974,79,8,single,rented,no,Biomedical_Engineer,Hindupur,Andhra_Pradesh,4,13,1
238450,4904605,39,12,single,rented,no,Comedian,Tezpur,Assam,7,14,0
238451,9905307,39,7,single,rented,no,Petroleum_Engineer,Chandigarh_city,Chandigarh,7,13,0
238452,8332741,51,5,single,rented,no,Industrial_Engineer,Kishanganj[35],Bihar,5,13,0
238453,9763970,56,0,single,rented,no,Librarian,Latur,Maharashtra,0,13,0
238454,833527,62,6,single,rented,no,Dentist,Jaipur,Rajasthan,6,13,0
238455,6349380,69,17,single,rented,yes,Army_officer,Lucknow,Uttar_Pradesh,6,12,0
238456,9110587,37,7,single,rented,no,Aviator,Thrissur,Kerala,3,14,0
238457,7119793,67,5,single,rented,no,Petroleum_Engineer,Yamunanagar,Haryana,5,11,0
238458,3629804,71,19,single,rented,no,Web_designer,Aurangabad[39],Bihar,5,13,0
238459,3990060,60,11,single,rented,no,Chartered_Accountant,Varanasi,Uttar_Pradesh,4,12,0
238460,2208414,72,0,single,rented,yes,Analyst,Vijayawada,Andhra_Pradesh,0,14,0
238461,1455859,37,20,married,norent_noown,no,Mechanical_engineer,Mumbai,Maharashtra,14,14,0
238462,6500382,34,9,single,rented,yes,Civil_engineer,Baranagar,West_Bengal,4,13,0
238463,754659,61,1,single,rented,yes,Official,Phagwara,Punjab,1,13,0
238464,3514796,56,11,single,rented,yes,Chef,Hazaribagh,Jharkhand,11,13,0
238465,2422227,36,2,single,rented,no,Chef,Karawal_Nagar,Delhi,2,11,0
238466,5410837,60,11,single,rented,yes,Librarian,Durg,Chhattisgarh,11,14,0
238467,9120150,37,0,single,rented,yes,Economist,Gwalior,Madhya_Pradesh,0,14,0
238468,9191455,74,7,single,norent_noown,no,Design_Engineer,Jammu[16],Jammu_and_Kashmir,6,12,0
238469,6202563,22,0,single,rented,yes,Engineer,Satna,Madhya_Pradesh,0,11,0
238470,7166151,52,18,single,rented,no,Statistician,Kota[6],Rajasthan,7,11,1
238471,6069338,72,2,single,rented,yes,Police_officer,Bhimavaram,Andhra_Pradesh,2,14,0
238472,9401400,21,12,single,owned,no,Statistician,Bardhaman,West_Bengal,10,12,0
238473,6129629,21,2,single,rented,no,Flight_attendant,Jehanabad[38],Bihar,2,12,0
238474,8099506,34,1,single,rented,no,Artist,Katni,Madhya_Pradesh,1,14,0
238475,596340,46,17,single,rented,no,Web_designer,Bhusawal,Maharashtra,3,12,0
238476,2535875,52,16,single,rented,yes,Computer_hardware_engineer,Saharsa[29],Bihar,5,13,0
238477,3324933,38,0,single,rented,yes,Technical_writer,Panchkula,Haryana,0,11,0
238478,602105,25,8,single,owned,no,Dentist,Durg,Chhattisgarh,8,12,0
238479,3971561,43,20,single,rented,no,Petroleum_Engineer,Gangtok,Sikkim,12,13,0
238480,6229328,44,16,single,owned,yes,Librarian,Mumbai,Maharashtra,13,13,0
238481,4618333,46,11,single,rented,yes,Psychologist,Mira-Bhayandar,Maharashtra,9,14,0
238482,1629995,67,6,single,rented,yes,Web_designer,Hindupur,Andhra_Pradesh,6,13,0
238483,1970706,72,9,single,rented,no,Civil_engineer,Bahraich,Uttar_Pradesh,8,10,0
238484,1703096,77,1,single,rented,yes,Biomedical_Engineer,Kolkata,West_Bengal,1,10,1
238485,3101266,45,13,single,rented,yes,Engineer,Kochi,Kerala,8,11,0
238486,6375940,53,7,single,rented,no,Software_Developer,Serampore,West_Bengal,7,13,0
238487,8069404,30,8,single,rented,no,Police_officer,Buxar[37],Bihar,8,14,1
238488,3243455,25,5,single,rented,no,Microbiologist,Agra,Uttar_Pradesh,5,10,0
238489,3536048,41,8,single,rented,no,Design_Engineer,Rajkot,Gujarat,8,12,0
238490,7399429,60,10,single,rented,yes,Chemical_engineer,Latur,Maharashtra,10,10,1
238491,6870282,77,13,single,rented,no,Surgeon,Moradabad,Uttar_Pradesh,12,11,0
238492,3382636,42,1,single,rented,yes,Police_officer,Darbhanga,Bihar,1,13,0
238493,3039365,57,6,single,rented,no,Firefighter,Sikar,Rajasthan,3,13,1
238494,1446184,27,10,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,10,13,0
238495,1227086,61,11,married,rented,yes,Technology_specialist,Pallavaram,Tamil_Nadu,7,11,0
238496,8105933,23,2,single,rented,no,Economist,Bhavnagar,Gujarat,2,10,0
238497,1218173,42,13,single,rented,no,Army_officer,Indore,Madhya_Pradesh,7,10,0
238498,6769597,39,14,single,rented,yes,Aviator,Bokaro,Jharkhand,6,10,1
238499,1317091,43,9,married,owned,yes,Computer_operator,Davanagere,Karnataka,9,14,0
238500,7303275,50,7,married,rented,no,Petroleum_Engineer,Agra,Uttar_Pradesh,7,11,1
238501,6801798,55,14,single,rented,no,Scientist,Mumbai,Maharashtra,11,10,0
238502,9230594,32,3,single,rented,yes,Geologist,Malda,West_Bengal,3,14,1
238503,3695655,78,9,married,rented,no,Artist,Silchar,Assam,8,14,0
238504,5787452,23,19,single,rented,no,Artist,Yamunanagar,Haryana,9,10,0
238505,573434,41,3,single,rented,yes,Computer_operator,Saharsa[29],Bihar,3,11,0
238506,5935076,30,8,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,8,10,0
238507,3575844,30,14,single,rented,no,Chartered_Accountant,Ludhiana,Punjab,12,12,0
238508,4507191,30,2,single,rented,yes,Mechanical_engineer,Siliguri,West_Bengal,2,13,0
238509,8949752,74,12,single,rented,yes,Artist,Proddatur,Andhra_Pradesh,7,11,1
238510,9520158,48,11,single,rented,no,Software_Developer,Ratlam,Madhya_Pradesh,7,11,0
238511,1797774,22,3,single,rented,no,Comedian,Mehsana,Gujarat,3,14,0
238512,9688813,69,4,single,rented,no,Designer,Kozhikode,Kerala,4,12,1
238513,4554876,54,16,single,rented,yes,Official,Berhampur,Odisha,13,13,0
238514,8582023,69,11,married,rented,no,Mechanical_engineer,Madurai,Tamil_Nadu,6,14,0
238515,8208671,67,3,single,rented,yes,Fashion_Designer,Miryalaguda,Telangana,3,10,1
238516,4341751,53,18,married,rented,yes,Analyst,Phagwara,Punjab,6,14,0
238517,9221449,52,8,single,rented,no,Biomedical_Engineer,Bhagalpur,Bihar,8,11,0
238518,2333025,56,6,single,rented,no,Graphic_Designer,Haldia,West_Bengal,6,10,0
238519,2110898,45,13,single,rented,yes,Civil_engineer,Guntakal,Andhra_Pradesh,7,13,0
238520,6329457,43,14,single,rented,no,Chef,Tumkur,Karnataka,9,13,1
238521,221378,79,10,single,rented,yes,Aviator,Siwan[32],Bihar,10,13,0
238522,984785,32,5,married,rented,no,Physician,Tumkur,Karnataka,5,10,0
238523,8415364,69,13,single,rented,yes,Industrial_Engineer,Malegaon,Maharashtra,11,12,0
238524,2224582,50,0,single,rented,no,Graphic_Designer,Navi_Mumbai,Maharashtra,0,14,0
238525,7762634,28,0,single,rented,no,Petroleum_Engineer,Bongaigaon,Assam,0,11,0
238526,4476853,29,12,single,rented,no,Firefighter,Vadodara,Gujarat,8,13,0
238527,2158941,21,16,single,rented,no,Surveyor,Ludhiana,Punjab,3,14,0
238528,6093721,70,7,single,rented,no,Secretary,Katni,Madhya_Pradesh,7,14,0
238529,1521598,49,7,single,rented,yes,Petroleum_Engineer,Cuttack,Odisha,7,12,0
238530,8120696,21,17,single,rented,no,Microbiologist,Ghaziabad,Uttar_Pradesh,5,14,0
238531,6921805,57,10,married,rented,no,Analyst,Ajmer,Rajasthan,10,13,0
238532,3114132,39,4,single,rented,no,Biomedical_Engineer,Pimpri-Chinchwad,Maharashtra,4,14,0
238533,2833541,21,15,single,rented,no,Civil_servant,Vijayawada,Andhra_Pradesh,7,10,0
238534,6062761,22,0,single,norent_noown,no,Official,Malegaon,Maharashtra,0,13,0
238535,5622416,65,2,single,rented,no,Geologist,Imphal,Manipur,2,14,0
238536,3457413,28,19,single,rented,no,Aviator,Nagpur,Maharashtra,7,13,0
238537,2079738,34,10,single,rented,no,Drafter,Sri_Ganganagar,Rajasthan,3,14,1
238538,4768864,58,1,married,rented,yes,Design_Engineer,Singrauli,Madhya_Pradesh,1,12,0
238539,3239356,21,4,married,rented,yes,Chemical_engineer,Kadapa[23],Andhra_Pradesh,4,13,0
238540,5884219,48,13,single,rented,no,Firefighter,Rajpur_Sonarpur,West_Bengal,4,10,0
238541,3129688,26,18,single,rented,no,Designer,Muzaffarnagar,Uttar_Pradesh,4,13,1
238542,865478,63,5,single,rented,yes,Industrial_Engineer,Kavali,Andhra_Pradesh,4,12,0
238543,4803682,37,10,single,rented,no,Technology_specialist,Haridwar,Uttarakhand,8,10,0
238544,4548748,67,6,single,rented,no,Statistician,Tinsukia,Assam,6,11,0
238545,8411835,45,4,single,rented,no,Lawyer,Jammu[16],Jammu_and_Kashmir,4,14,0
238546,4574614,30,12,single,rented,no,Hotel_Manager,Mehsana,Gujarat,8,14,0
238547,454747,24,9,single,rented,yes,Magistrate,Ludhiana,Punjab,7,14,0
238548,920524,51,4,single,rented,no,Army_officer,Loni,Uttar_Pradesh,4,13,0
238549,3367876,42,17,single,rented,no,Flight_attendant,Siwan[32],Bihar,4,13,0
238550,8378951,76,9,single,rented,no,Chemical_engineer,Agra,Uttar_Pradesh,9,11,0
238551,4554080,77,0,single,rented,no,Civil_engineer,Madanapalle,Andhra_Pradesh,0,11,1
238552,5825982,76,4,single,rented,no,Engineer,Jamshedpur,Jharkhand,4,12,0
238553,5452692,43,1,single,rented,yes,Firefighter,Dibrugarh,Assam,1,10,0
238554,3971293,40,5,single,rented,no,Designer,Gudivada,Andhra_Pradesh,5,11,0
238555,6914245,31,13,single,rented,no,Artist,Faridabad,Haryana,6,10,1
238556,2315269,59,17,single,rented,no,Surveyor,Ratlam,Madhya_Pradesh,8,14,0
238557,4278091,62,7,single,rented,no,Hotel_Manager,Saharsa[29],Bihar,7,12,1
238558,2289491,68,2,married,rented,no,Computer_operator,Bhopal,Madhya_Pradesh,2,11,0
238559,1029215,32,4,single,rented,yes,Secretary,Bardhaman,West_Bengal,4,14,0
238560,1302805,55,8,single,owned,no,Statistician,Visakhapatnam[4],Andhra_Pradesh,3,13,0
238561,4489662,74,7,single,rented,no,Geologist,Udaipur,Rajasthan,7,14,1
238562,9265597,72,18,single,rented,no,Technical_writer,Raichur,Karnataka,4,10,0
238563,7061625,39,16,single,rented,no,Police_officer,Khammam,Telangana,6,12,1
238564,9180273,62,10,single,rented,yes,Geologist,Khandwa,Madhya_Pradesh,10,11,0
238565,8977364,53,11,single,rented,yes,Official,Gudivada,Andhra_Pradesh,3,14,0
238566,5921148,65,6,single,rented,no,Technical_writer,Tinsukia,Assam,6,11,0
238567,628917,64,14,single,rented,no,Engineer,Rewa,Madhya_Pradesh,11,14,1
238568,766831,39,11,single,rented,yes,Army_officer,Guntur[13],Andhra_Pradesh,8,14,0
238569,1391495,27,14,single,rented,no,Official,Bongaigaon,Assam,9,12,1
238570,2166456,56,3,single,rented,yes,Dentist,Durgapur,West_Bengal,3,11,0
238571,6652456,36,11,single,rented,no,Civil_servant,Bhopal,Madhya_Pradesh,11,11,1
238572,8182935,21,18,single,rented,no,Fashion_Designer,Haridwar,Uttarakhand,13,12,0
238573,639638,68,14,single,rented,no,Technology_specialist,Bangalore,Karnataka,3,12,1
238574,9933806,21,10,single,rented,yes,Firefighter,Thiruvananthapuram,Kerala,3,14,0
238575,2549635,74,0,single,owned,yes,Comedian,Bhilai,Chhattisgarh,0,11,0
238576,4090604,28,12,single,rented,no,Chemical_engineer,Jehanabad[38],Bihar,10,14,0
238577,9429936,67,15,single,rented,no,Librarian,Pimpri-Chinchwad,Maharashtra,9,12,0
238578,3209912,57,8,single,rented,no,Economist,Kulti,West_Bengal,8,12,0
238579,6685191,35,12,single,rented,no,Official,Erode[17],Tamil_Nadu,11,11,0
238580,2384541,54,4,single,rented,no,Mechanical_engineer,Ambattur,Tamil_Nadu,4,14,0
238581,3341654,65,15,single,rented,no,Civil_servant,Thiruvananthapuram,Kerala,14,10,1
238582,7974507,77,17,single,rented,no,Web_designer,Raebareli,Uttar_Pradesh,13,12,0
238583,447318,30,2,married,rented,yes,Politician,Mirzapur,Uttar_Pradesh,2,13,0
238584,2961626,22,4,single,rented,yes,Magistrate,Rajahmundry[19][20],Andhra_Pradesh,4,14,1
238585,6341532,46,20,single,norent_noown,no,Computer_hardware_engineer,Arrah,Bihar,12,13,0
238586,4881629,54,5,single,rented,yes,Statistician,Bidar,Karnataka,5,13,0
238587,4420552,74,10,married,rented,no,Official,Thane,Maharashtra,3,10,0
238588,1921681,58,10,single,rented,no,Designer,Satna,Madhya_Pradesh,5,14,0
238589,1606883,32,4,single,rented,no,Army_officer,Shimoga,Karnataka,4,13,0
238590,1284272,62,6,single,norent_noown,no,Consultant,Mumbai,Maharashtra,6,13,0
238591,885157,44,18,married,rented,yes,Librarian,Loni,Uttar_Pradesh,11,14,0
238592,3220524,38,13,single,rented,no,Hotel_Manager,Yamunanagar,Haryana,6,12,1
238593,6129893,36,9,single,rented,no,Analyst,Gandhinagar,Gujarat,9,14,1
